# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.06203e-01  1.19824e-04  5.43059e-05 
  4.07454e-01  2.08102e-04  5.42137e-05 
  4.08704e-01  1.35647e-04  5.41217e-05 
  4.09955e-01  1.67999e-04  5.40301e-05 
  4.11206e-01  1.11927e-04  5.39386e-05 
  4.12456e-01  1.59443e-04  5.38474e-05 
  4.13707e-01  1.26727e-04  5.37564e-05 
  4.14957e-01  1.41331e-04  5.36656e-05 
  4.16208e-01  1.66629e-04  5.35750e-05 
  4.17459e-01  2.85113e-04  5.34844e-05 
  4.18709e-01  8.47424e-05  5.33940e-05 
  4.19960e-01  1.47854e-04  5.33036e-05 
  4.21211e-01  8.09179e-05  5.32133e-05 
  4.22461e-01  1.59404e-04  5.31230e-05 
  4.23712e-01  1.75046e-04  5.30327e-05 
  4.24962e-01  9.55823e-05  5.29424e-05 
  4.26213e-01  1.57947e-04  5.28520e-05 
  4.27464e-01  5.74122e-05  5.27617e-05 
  4.28714e-01  1.68021e-04  5.26713e-05 
  4.29965e-01  6.83957e-05  5.25808e-05 
  4.31216e-01  8.85259e-05  5.24904e-05 
  4.32466e-01  1.80743e-04  5.23999e-05 
  4.33717e-01  1.77643e-04  5.23094e-05 
  4.34967e-01  1.29537e-04  5.22189e-05 
  4.36218e-01  2.10700e-04  5.21284e-05 
  4.37469e-01  2.08024e-04  5.20381e-05 
  4.38719e-01  1.80231e-04  5.19479e-05 
  4.39970e-01  1.35132e-04  5.18578e-05 
  4.41221e-01  5.77104e-05  5.17680e-05 
  4.42471e-01  6.05363e-05  5.16784e-05 
  4.43722e-01  1.04954e-04  5.15892e-05 
  4.44972e-01  1.48250e-04  5.15003e-05 
  4.46223e-01  6.11863e-05  5.14119e-05 
  4.47474e-01  2.27426e-04  5.13239e-05 
  4.48724e-01  9.31096e-05  5.12365e-05 
  4.49975e-01  9.45441e-05  5.11498e-05 
  4.51226e-01  8.75810e-05  5.10636e-05 
  4.52476e-01  6.33073e-05  5.09782e-05 
  4.53727e-01  6.44181e-05  5.08936e-05 
  4.54977e-01  1.42670e-04  5.08097e-05 
  4.56228e-01  9.50882e-05  5.07267e-05 
