# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.87393e-01  4.69017e-04  1.00508e-04 
  2.88644e-01  5.86769e-04  1.00239e-04 
  2.89895e-01  7.06169e-04  9.99681e-05 
  2.91145e-01  7.56598e-04  9.96959e-05 
  2.92396e-01  6.87567e-04  9.94222e-05 
  2.93647e-01  6.36118e-04  9.91470e-05 
  2.94897e-01  5.46307e-04  9.88702e-05 
  2.96148e-01  4.33216e-04  9.85922e-05 
  2.97398e-01  4.31013e-04  9.83130e-05 
  2.98649e-01  5.20240e-04  9.80329e-05 
  2.99900e-01  5.59380e-04  9.77520e-05 
  3.01150e-01  4.62341e-04  9.74707e-05 
  3.02401e-01  5.60302e-04  9.71892e-05 
  3.03652e-01  4.79908e-04  9.69077e-05 
  3.04902e-01  4.83615e-04  9.66265e-05 
  3.06153e-01  5.59139e-04  9.63459e-05 
  3.07404e-01  4.11568e-04  9.60661e-05 
  3.08654e-01  3.63394e-04  9.57874e-05 
  3.09905e-01  4.66219e-04  9.55101e-05 
  3.11155e-01  4.86497e-04  9.52342e-05 
  3.12406e-01  3.05825e-04  9.49600e-05 
  3.13657e-01  2.75760e-04  9.46877e-05 
  3.14907e-01  2.96938e-04  9.44174e-05 
  3.16158e-01  4.34112e-04  9.41493e-05 
  3.17409e-01  4.79479e-04  9.38834e-05 
  3.18659e-01  3.68545e-04  9.36197e-05 
  3.19910e-01  3.65913e-04  9.33585e-05 
  3.21160e-01  2.61124e-04  9.30996e-05 
  3.22411e-01  2.60954e-04  9.28431e-05 
  3.23662e-01  3.67069e-04  9.25890e-05 
  3.24912e-01  3.59916e-04  9.23373e-05 
  3.26163e-01  2.63783e-04  9.20879e-05 
  3.27414e-01  4.24654e-04  9.18409e-05 
  3.28664e-01  3.18600e-04  9.15961e-05 
  3.29915e-01  3.32432e-04  9.13535e-05 
  3.31165e-01  3.76112e-04  9.11131e-05 
  3.32416e-01  2.77257e-04  9.08748e-05 
  3.33667e-01  2.92256e-04  9.06384e-05 
  3.34917e-01  3.02383e-04  9.04041e-05 
  3.36168e-01  2.22569e-04  9.01716e-05 
  3.37419e-01  3.67636e-04  8.99410e-05 
  3.38669e-01  3.15347e-04  8.97122e-05 
  3.39920e-01  3.00716e-04  8.94851e-05 
  3.41170e-01  3.22875e-04  8.92599e-05 
  3.42421e-01  1.87037e-04  8.90363e-05 
  3.43672e-01  2.90351e-04  8.88144e-05 
  3.44922e-01  1.50479e-04  8.85943e-05 
  3.46173e-01  8.31564e-05  8.83759e-05 
  3.47424e-01  1.01247e-04  8.81592e-05 
  3.48674e-01  1.04437e-04  8.79444e-05 
  3.49925e-01  7.08398e-05  8.77313e-05 
  3.51175e-01  1.85578e-04  8.75202e-05 
  3.52426e-01  4.57669e-05  8.73110e-05 
  3.53677e-01  5.29534e-06  8.71038e-05 
  3.54927e-01  6.76867e-05  8.68987e-05 
  3.56178e-01  6.47690e-05  8.66958e-05 
  3.57429e-01  -6.62237e-05 8.64951e-05 
  3.58679e-01  1.32078e-04  8.62969e-05 
  3.59930e-01  2.85788e-04  8.61011e-05 
  3.61180e-01  -2.99923e-05 8.59079e-05 
  3.62431e-01  1.41539e-04  8.57173e-05 
  3.63682e-01  -6.22309e-05 8.55296e-05 
  3.64932e-01  1.01587e-04  8.53447e-05 
  3.66183e-01  5.26986e-05  8.51627e-05 
  3.67434e-01  2.47751e-04  8.49839e-05 
  3.68684e-01  1.39739e-04  8.48081e-05 
  3.69935e-01  1.90171e-05  8.46355e-05 
  3.71185e-01  -9.23780e-05 8.44662e-05 
  3.72436e-01  2.89959e-05  8.43001e-05 
  3.73687e-01  -2.72125e-04 8.41374e-05 
  3.74937e-01  -1.12260e-05 8.39781e-05 
  3.76188e-01  -2.86670e-05 8.38220e-05 
  3.77439e-01  -1.14340e-04 8.36694e-05 
  3.78689e-01  9.00915e-05  8.35200e-05 
