# Simulated SAXS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.87311e-01  5.05169e-02  5.80417e-04 
  1.88312e-01  4.84629e-02  5.76621e-04 
  1.89313e-01  4.74701e-02  5.72899e-04 
  1.90314e-01  4.76184e-02  5.69249e-04 
  1.91315e-01  4.67780e-02  5.65669e-04 
  1.92316e-01  4.50019e-02  5.62158e-04 
  1.93317e-01  4.37866e-02  5.58714e-04 
  1.94319e-01  4.31322e-02  5.55335e-04 
  1.95320e-01  4.11365e-02  5.52020e-04 
  1.96321e-01  4.05822e-02  5.48767e-04 
  1.97322e-01  4.06283e-02  5.45574e-04 
  1.98323e-01  3.92651e-02  5.42441e-04 
  1.99324e-01  3.86849e-02  5.39365e-04 
  2.00325e-01  3.72214e-02  5.36346e-04 
  2.01326e-01  3.65097e-02  5.33382e-04 
  2.02328e-01  3.63030e-02  5.30472e-04 
  2.03329e-01  3.55747e-02  5.27614e-04 
  2.04330e-01  3.45442e-02  5.24809e-04 
  2.05331e-01  3.37788e-02  5.22053e-04 
  2.06332e-01  3.39004e-02  5.19347e-04 
  2.07333e-01  3.19521e-02  5.16689e-04 
  2.08334e-01  3.18205e-02  5.14078e-04 
  2.09335e-01  3.05105e-02  5.11514e-04 
  2.10337e-01  2.97220e-02  5.08994e-04 
  2.11338e-01  3.00078e-02  5.06518e-04 
  2.12339e-01  2.99261e-02  5.04085e-04 
  2.13340e-01  2.91066e-02  5.01694e-04 
  2.14341e-01  2.93347e-02  4.99344e-04 
  2.15342e-01  2.76998e-02  4.97033e-04 
  2.16343e-01  2.78479e-02  4.94761e-04 
  2.17344e-01  2.62973e-02  4.92526e-04 
  2.18346e-01  2.57378e-02  4.90328e-04 
  2.19347e-01  2.63088e-02  4.88166e-04 
  2.20348e-01  2.49534e-02  4.86039e-04 
  2.21349e-01  2.50335e-02  4.83946e-04 
  2.22350e-01  2.42702e-02  4.81886e-04 
  2.23351e-01  2.41234e-02  4.79859e-04 
  2.24352e-01  2.33257e-02  4.77865e-04 
  2.25353e-01  2.33424e-02  4.75902e-04 
  2.26355e-01  2.20756e-02  4.73970e-04 
  2.27356e-01  2.13649e-02  4.72068e-04 
  2.28357e-01  2.16223e-02  4.70196e-04 
  2.29358e-01  2.12576e-02  4.68354e-04 
  2.30359e-01  2.05381e-02  4.66540e-04 
  2.31360e-01  2.04053e-02  4.64754e-04 
  2.32361e-01  2.01785e-02  4.62995e-04 
  2.33362e-01  2.00838e-02  4.61264e-04 
  2.34364e-01  1.94575e-02  4.59558e-04 
  2.35365e-01  1.92259e-02  4.57879e-04 
  2.36366e-01  1.95411e-02  4.56224e-04 
  2.37367e-01  1.81933e-02  4.54593e-04 
  2.38368e-01  1.80227e-02  4.52987e-04 
  2.39369e-01  1.80878e-02  4.51404e-04 
  2.40370e-01  1.71528e-02  4.49843e-04 
  2.41371e-01  1.61652e-02  4.48305e-04 
  2.42373e-01  1.65276e-02  4.46788e-04 
  2.43374e-01  1.72423e-02  4.45293e-04 
  2.44375e-01  1.71498e-02  4.43819e-04 
  2.45376e-01  1.60682e-02  4.42365e-04 
  2.46377e-01  1.62543e-02  4.40931e-04 
  2.47378e-01  1.59194e-02  4.39516e-04 
  2.48379e-01  1.53436e-02  4.38122e-04 
  2.49380e-01  1.51572e-02  4.36746e-04 
  2.50382e-01  1.55753e-02  4.35389e-04 
  2.51383e-01  1.46129e-02  4.34051e-04 
  2.52384e-01  1.42847e-02  4.32730e-04 
  2.53385e-01  1.45780e-02  4.31428e-04 
  2.54386e-01  1.37233e-02  4.30142e-04 
  2.55387e-01  1.38423e-02  4.28874e-04 
  2.56388e-01  1.33038e-02  4.27622e-04 
  2.57389e-01  1.23347e-02  4.26386e-04 
  2.58391e-01  1.37566e-02  4.25165e-04 
  2.59392e-01  1.29779e-02  4.23960e-04 
  2.60393e-01  1.21526e-02  4.22770e-04 
  2.61394e-01  1.22249e-02  4.21594e-04 
  2.62395e-01  1.22370e-02  4.20433e-04 
  2.63396e-01  1.19289e-02  4.19286e-04 
  2.64397e-01  1.25581e-02  4.18152e-04 
  2.65398e-01  1.23760e-02  4.17032e-04 
  2.66400e-01  1.19982e-02  4.15925e-04 
  2.67401e-01  1.21043e-02  4.14831e-04 
  2.68402e-01  1.14956e-02  4.13749e-04 
  2.69403e-01  1.11307e-02  4.12681e-04 
  2.70404e-01  1.11695e-02  4.11625e-04 
  2.71405e-01  1.10465e-02  4.10580e-04 
  2.72406e-01  1.09488e-02  4.09548e-04 
  2.73408e-01  1.05716e-02  4.08528e-04 
  2.74409e-01  1.03073e-02  4.07519e-04 
  2.75410e-01  1.07922e-02  4.06521e-04 
  2.76411e-01  9.80190e-03  4.05534e-04 
  2.77412e-01  1.04693e-02  4.04557e-04 
  2.78413e-01  1.02125e-02  4.03591e-04 
  2.79414e-01  9.97820e-03  4.02635e-04 
  2.80415e-01  9.28356e-03  4.01688e-04 
  2.81417e-01  9.43542e-03  4.00751e-04 
  2.82418e-01  9.64580e-03  3.99824e-04 
  2.83419e-01  9.67297e-03  3.98906e-04 
  2.84420e-01  9.69463e-03  3.97997e-04 
  2.85421e-01  9.15979e-03  3.97097e-04 
  2.86422e-01  9.49525e-03  3.96206e-04 
  2.87423e-01  9.73040e-03  3.95324e-04 
  2.88424e-01  8.60576e-03  3.94452e-04 
  2.89426e-01  8.79582e-03  3.93588e-04 
  2.90427e-01  8.64264e-03  3.92733e-04 
  2.91428e-01  8.34815e-03  3.91887e-04 
  2.92429e-01  8.50922e-03  3.91049e-04 
  2.93430e-01  8.94634e-03  3.90219e-04 
  2.94431e-01  9.07832e-03  3.89398e-04 
  2.95432e-01  8.79859e-03  3.88584e-04 
  2.96433e-01  8.47650e-03  3.87778e-04 
  2.97435e-01  8.17685e-03  3.86979e-04 
  2.98436e-01  7.90129e-03  3.86187e-04 
  2.99437e-01  8.43475e-03  3.85402e-04 
  3.00438e-01  7.76544e-03  3.84623e-04 
  3.01439e-01  8.09999e-03  3.83851e-04 
  3.02440e-01  7.71684e-03  3.83085e-04 
  3.03441e-01  7.40768e-03  3.82326e-04 
  3.04442e-01  7.95349e-03  3.81572e-04 
