# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.78602e-01  1.39835e-03  7.04644e-05 
  1.79351e-01  1.57451e-03  7.05963e-05 
  1.80100e-01  1.49523e-03  7.06538e-05 
  1.80850e-01  1.56689e-03  7.06384e-05 
  1.81599e-01  1.51459e-03  7.05514e-05 
  1.82348e-01  1.65068e-03  7.03943e-05 
  1.83098e-01  1.61081e-03  7.01690e-05 
  1.83847e-01  1.49002e-03  6.98771e-05 
  1.84596e-01  1.56315e-03  6.95205e-05 
  1.85346e-01  1.61880e-03  6.91014e-05 
  1.86095e-01  1.33795e-03  6.86217e-05 
  1.86845e-01  1.43866e-03  6.80838e-05 
  1.87594e-01  1.38259e-03  6.74899e-05 
  1.88343e-01  1.47151e-03  6.68424e-05 
  1.89093e-01  1.41842e-03  6.61439e-05 
  1.89842e-01  1.30821e-03  6.53967e-05 
  1.90591e-01  1.30344e-03  6.46037e-05 
  1.91341e-01  1.34341e-03  6.37675e-05 
  1.92090e-01  1.25856e-03  6.28910e-05 
  1.92840e-01  1.21450e-03  6.19769e-05 
  1.93589e-01  1.18999e-03  6.10284e-05 
  1.94338e-01  1.27432e-03  6.00483e-05 
  1.95088e-01  1.06410e-03  5.90399e-05 
  1.95837e-01  9.49039e-04  5.80062e-05 
  1.96586e-01  1.07123e-03  5.69507e-05 
  1.97336e-01  9.36878e-04  5.58765e-05 
  1.98085e-01  8.90020e-04  5.47872e-05 
  1.98835e-01  7.51882e-04  5.36861e-05 
  1.99584e-01  8.42003e-04  5.25770e-05 
  2.00333e-01  7.18673e-04  5.14634e-05 
  2.01083e-01  6.58366e-04  5.03491e-05 
  2.01832e-01  5.92361e-04  4.92379e-05 
  2.02581e-01  6.20907e-04  4.81337e-05 
  2.03331e-01  4.59349e-04  4.70404e-05 
  2.04080e-01  4.77217e-04  4.59620e-05 
  2.04830e-01  3.29635e-04  4.49027e-05 
  2.05579e-01  3.30396e-04  4.38664e-05 
  2.06328e-01  3.57477e-04  4.28574e-05 
  2.07078e-01  3.42235e-04  4.18796e-05 
  2.07827e-01  3.19552e-04  4.09374e-05 
  2.08576e-01  2.36889e-04  4.00345e-05 
  2.09326e-01  2.27452e-04  3.91750e-05 
  2.10075e-01  1.82616e-04  3.83626e-05 
  2.10825e-01  1.77136e-04  3.76009e-05 
  2.11574e-01  2.70802e-04  3.68931e-05 
  2.12323e-01  7.64488e-05  3.62422e-05 
  2.13073e-01  1.79726e-04  3.56507e-05 
  2.13822e-01  6.49375e-05  3.51207e-05 
  2.14571e-01  9.28255e-05  3.46538e-05 
  2.15321e-01  5.49839e-05  3.42510e-05 
  2.16070e-01  9.92429e-05  3.39126e-05 
  2.16820e-01  7.57991e-05  3.36384e-05 
  2.17569e-01  1.79874e-05  3.34276e-05 
  2.18318e-01  5.25871e-05  3.32785e-05 
  2.19068e-01  3.68455e-05  3.31892e-05 
  2.19817e-01  6.62711e-05  3.31569e-05 
  2.20566e-01  5.79852e-05  3.31784e-05 
  2.21316e-01  5.24021e-05  3.32504e-05 
  2.22065e-01  8.14056e-05  3.33688e-05 
  2.22815e-01  5.27222e-05  3.35295e-05 
  2.23564e-01  8.63136e-05  3.37282e-05 
  2.24313e-01  1.17654e-04  3.39605e-05 
  2.25063e-01  1.45496e-04  3.42220e-05 
  2.25812e-01  1.14645e-04  3.45082e-05 
  2.26561e-01  6.63186e-05  3.48150e-05 
  2.27311e-01  1.27064e-04  3.51380e-05 
  2.28060e-01  1.53054e-04  3.54734e-05 
  2.28810e-01  1.69932e-04  3.58172e-05 
  2.29559e-01  1.51057e-04  3.61659e-05 
  2.30308e-01  1.73051e-04  3.65162e-05 
  2.31058e-01  2.17189e-04  3.68648e-05 
  2.31807e-01  1.34607e-04  3.72089e-05 
  2.32556e-01  2.33086e-04  3.75457e-05 
  2.33306e-01  2.22284e-04  3.78728e-05 
  2.34055e-01  2.48170e-04  3.81880e-05 
  2.34805e-01  2.00096e-04  3.84892e-05 
  2.35554e-01  2.92674e-04  3.87745e-05 
  2.36303e-01  2.40713e-04  3.90424e-05 
  2.37053e-01  3.52141e-04  3.92913e-05 
  2.37802e-01  3.60294e-04  3.95201e-05 
  2.38551e-01  3.32438e-04  3.97275e-05 
  2.39301e-01  3.29656e-04  3.99127e-05 
  2.40050e-01  3.88731e-04  4.00748e-05 
  2.40799e-01  3.39840e-04  4.02133e-05 
  2.41549e-01  3.26071e-04  4.03274e-05 
  2.42298e-01  5.08024e-04  4.04170e-05 
  2.43048e-01  3.06898e-04  4.04816e-05 
  2.43797e-01  3.86900e-04  4.05212e-05 
  2.44546e-01  3.89127e-04  4.05357e-05 
  2.45296e-01  4.45022e-04  4.05251e-05 
  2.46045e-01  3.73671e-04  4.04897e-05 
  2.46794e-01  4.49138e-04  4.04296e-05 
  2.47544e-01  4.41973e-04  4.03452e-05 
  2.48293e-01  3.75744e-04  4.02370e-05 
  2.49043e-01  4.26690e-04  4.01053e-05 
  2.49792e-01  4.35107e-04  3.99510e-05 
