# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.97348e-01  1.18400e-03  5.32239e-05 
  1.98599e-01  1.18485e-03  5.25954e-05 
  1.99850e-01  1.17477e-03  5.21008e-05 
  2.01100e-01  1.10190e-03  5.17250e-05 
  2.02351e-01  1.09474e-03  5.14528e-05 
  2.03602e-01  1.15337e-03  5.12687e-05 
  2.04852e-01  1.20411e-03  5.11578e-05 
  2.06103e-01  1.18120e-03  5.11056e-05 
  2.07353e-01  1.24882e-03  5.10986e-05 
  2.08604e-01  1.20130e-03  5.11241e-05 
  2.09855e-01  1.18129e-03  5.11705e-05 
  2.11105e-01  1.15750e-03  5.12273e-05 
  2.12356e-01  1.20110e-03  5.12853e-05 
  2.13607e-01  1.21205e-03  5.13361e-05 
  2.14857e-01  1.22780e-03  5.13727e-05 
  2.16108e-01  1.21151e-03  5.13888e-05 
  2.17358e-01  1.25037e-03  5.13793e-05 
  2.18609e-01  1.24976e-03  5.13399e-05 
  2.19860e-01  1.15949e-03  5.12670e-05 
  2.21110e-01  1.28202e-03  5.11579e-05 
  2.22361e-01  1.25658e-03  5.10104e-05 
  2.23612e-01  1.24191e-03  5.08231e-05 
  2.24862e-01  1.20450e-03  5.05950e-05 
  2.26113e-01  1.16917e-03  5.03255e-05 
  2.27363e-01  1.28195e-03  5.00145e-05 
  2.28614e-01  1.16336e-03  4.96624e-05 
  2.29865e-01  1.28823e-03  4.92697e-05 
  2.31115e-01  1.16298e-03  4.88373e-05 
  2.32366e-01  1.16700e-03  4.83663e-05 
  2.33617e-01  1.17292e-03  4.78580e-05 
  2.34867e-01  1.16745e-03  4.73138e-05 
  2.36118e-01  1.08451e-03  4.67355e-05 
  2.37368e-01  1.07962e-03  4.61247e-05 
  2.38619e-01  1.09391e-03  4.54833e-05 
  2.39870e-01  1.04866e-03  4.48130e-05 
  2.41120e-01  1.04441e-03  4.41160e-05 
  2.42371e-01  9.40754e-04  4.33940e-05 
  2.43622e-01  9.13915e-04  4.26491e-05 
  2.44872e-01  8.72369e-04  4.18832e-05 
  2.46123e-01  8.35330e-04  4.10983e-05 
  2.47373e-01  8.60334e-04  4.02963e-05 
  2.48624e-01  7.85445e-04  3.94791e-05 
  2.49875e-01  8.40457e-04  3.86485e-05 
  2.51125e-01  7.33391e-04  3.78063e-05 
  2.52376e-01  7.54934e-04  3.69543e-05 
  2.53627e-01  7.11652e-04  3.60942e-05 
  2.54877e-01  6.81228e-04  3.52276e-05 
  2.56128e-01  6.04126e-04  3.43560e-05 
  2.57378e-01  6.15561e-04  3.34811e-05 
  2.58629e-01  5.50180e-04  3.26041e-05 
  2.59880e-01  5.11423e-04  3.17266e-05 
  2.61130e-01  4.67141e-04  3.08499e-05 
  2.62381e-01  4.69473e-04  2.99753e-05 
  2.63632e-01  4.37558e-04  2.91040e-05 
  2.64882e-01  4.14899e-04  2.82372e-05 
  2.66133e-01  4.03010e-04  2.73761e-05 
  2.67383e-01  3.96358e-04  2.65218e-05 
  2.68634e-01  3.67671e-04  2.56754e-05 
  2.69885e-01  3.18887e-04  2.48380e-05 
  2.71135e-01  2.94302e-04  2.40106e-05 
  2.72386e-01  2.64806e-04  2.31942e-05 
  2.73637e-01  2.21134e-04  2.23898e-05 
  2.74887e-01  2.49786e-04  2.15986e-05 
  2.76138e-01  2.06100e-04  2.08214e-05 
  2.77388e-01  1.88914e-04  2.00594e-05 
  2.78639e-01  2.13695e-04  1.93135e-05 
  2.79890e-01  1.48116e-04  1.85847e-05 
  2.81140e-01  1.46976e-04  1.78742e-05 
  2.82391e-01  1.12710e-04  1.71830e-05 
  2.83642e-01  9.87376e-05  1.65121e-05 
  2.84892e-01  9.41547e-05  1.58628e-05 
  2.86143e-01  1.05322e-04  1.52361e-05 
  2.87393e-01  4.26975e-05  1.46331e-05 
  2.88644e-01  5.10339e-05  1.40550e-05 
  2.89895e-01  4.50565e-05  1.35030e-05 
  2.91145e-01  5.29421e-05  1.29781e-05 
  2.92396e-01  3.40566e-05  1.24816e-05 
  2.93647e-01  2.56299e-05  1.20144e-05 
  2.94897e-01  2.85638e-05  1.15776e-05 
  2.96148e-01  6.47661e-06  1.11721e-05 
  2.97398e-01  1.57904e-05  1.07985e-05 
  2.98649e-01  3.19924e-05  1.04576e-05 
  2.99900e-01  -4.79998e-06 1.01497e-05 
  3.01150e-01  1.25914e-05  9.87483e-06 
  3.02401e-01  1.82437e-05  9.63302e-06 
  3.03652e-01  2.21478e-06  9.42381e-06 
  3.04902e-01  4.38497e-07  9.24647e-06 
  3.06153e-01  -6.36964e-06 9.09999e-06 
  3.07404e-01  2.46772e-06  8.98306e-06 
  3.08654e-01  -1.35484e-05 8.89413e-06 
  3.09905e-01  -1.19503e-05 8.83144e-06 
  3.11155e-01  -8.11561e-06 8.79304e-06 
  3.12406e-01  -1.06497e-05 8.77691e-06 
  3.13657e-01  -4.77398e-06 8.78095e-06 
  3.14907e-01  -8.37566e-06 8.80309e-06 
  3.16158e-01  -6.51712e-06 8.84127e-06 
  3.17409e-01  -7.62830e-06 8.89355e-06 
  3.18659e-01  7.06964e-06  8.95807e-06 
  3.19910e-01  -1.25159e-05 9.03312e-06 
  3.21160e-01  6.76322e-06  9.11711e-06 
  3.22411e-01  5.19968e-06  9.20862e-06 
  3.23662e-01  -4.91246e-06 9.30635e-06 
  3.24912e-01  7.11111e-06  9.40915e-06 
  3.26163e-01  2.74236e-06  9.51600e-06 
  3.27414e-01  7.25745e-06  9.62597e-06 
  3.28664e-01  1.72813e-05  9.73827e-06 
  3.29915e-01  2.15298e-05  9.85216e-06 
  3.31165e-01  7.51880e-06  9.96701e-06 
  3.32416e-01  1.69484e-05  1.00822e-05 
  3.33667e-01  2.36648e-05  1.01972e-05 
  3.34917e-01  2.10210e-05  1.03116e-05 
  3.36168e-01  9.56162e-06  1.04248e-05 
  3.37419e-01  1.85928e-05  1.05364e-05 
  3.38669e-01  1.72236e-05  1.06460e-05 
  3.39920e-01  3.06523e-05  1.07531e-05 
  3.41170e-01  1.83567e-05  1.08574e-05 
  3.42421e-01  4.09729e-05  1.09583e-05 
  3.43672e-01  3.89249e-05  1.10556e-05 
  3.44922e-01  4.97997e-05  1.11486e-05 
  3.46173e-01  5.19638e-05  1.12372e-05 
  3.47424e-01  5.68711e-05  1.13207e-05 
  3.48674e-01  4.83524e-05  1.13988e-05 
  3.49925e-01  3.97070e-05  1.14711e-05 
  3.51175e-01  6.03670e-05  1.15372e-05 
  3.52426e-01  3.68284e-05  1.15967e-05 
  3.53677e-01  3.85973e-05  1.16492e-05 
  3.54927e-01  7.60472e-05  1.16943e-05 
  3.56178e-01  6.52277e-05  1.17318e-05 
  3.57429e-01  4.00789e-05  1.17614e-05 
  3.58679e-01  5.28562e-05  1.17828e-05 
  3.59930e-01  5.10004e-05  1.17957e-05 
  3.61180e-01  6.60705e-05  1.18001e-05 
  3.62431e-01  5.61565e-05  1.17958e-05 
  3.63682e-01  5.01184e-05  1.17827e-05 
  3.64932e-01  4.72658e-05  1.17609e-05 
  3.66183e-01  7.26992e-05  1.17304e-05 
  3.67434e-01  6.77920e-05  1.16914e-05 
  3.68684e-01  5.52038e-05  1.16440e-05 
  3.69935e-01  4.60529e-05  1.15885e-05 
  3.71185e-01  5.57558e-05  1.15252e-05 
  3.72436e-01  4.36389e-05  1.14547e-05 
  3.73687e-01  4.15454e-05  1.13774e-05 
  3.74937e-01  3.05473e-05  1.12938e-05 
  3.76188e-01  4.41032e-05  1.12047e-05 
  3.77439e-01  2.71752e-05  1.11107e-05 
  3.78689e-01  3.60150e-05  1.10128e-05 
  3.79940e-01  4.54563e-05  1.09118e-05 
  3.81190e-01  3.06944e-05  1.08086e-05 
  3.82441e-01  4.88762e-05  1.07044e-05 
  3.83692e-01  3.66928e-05  1.06001e-05 
  3.84942e-01  2.52588e-05  1.04970e-05 
  3.86193e-01  2.56782e-05  1.03962e-05 
  3.87444e-01  3.12706e-05  1.02990e-05 
  3.88694e-01  5.26829e-05  1.02065e-05 
  3.89945e-01  4.41098e-05  1.01199e-05 
  3.91195e-01  1.98449e-05  1.00405e-05 
  3.92446e-01  3.91100e-05  9.96942e-06 
  3.93697e-01  5.83577e-05  9.90770e-06 
  3.94947e-01  1.39161e-05  9.85634e-06 
  3.96198e-01  2.88360e-05  9.81624e-06 
  3.97449e-01  1.64071e-05  9.78813e-06 
  3.98699e-01  2.24908e-05  9.77263e-06 
  3.99950e-01  2.06104e-05  9.77016e-06 
  4.01201e-01  2.72746e-05  9.78098e-06 
  4.02451e-01  2.09352e-05  9.80519e-06 
  4.03702e-01  4.47364e-05  9.84268e-06 
  4.04952e-01  1.56165e-05  9.89316e-06 
  4.06203e-01  1.74105e-05  9.95620e-06 
  4.07454e-01  4.36306e-05  1.00312e-05 
  4.08704e-01  4.35196e-05  1.01174e-05 
  4.09955e-01  5.25148e-05  1.02139e-05 
  4.11206e-01  3.40476e-05  1.03198e-05 
  4.12456e-01  4.32680e-05  1.04341e-05 
  4.13707e-01  6.05244e-05  1.05556e-05 
  4.14957e-01  4.98610e-05  1.06832e-05 
  4.16208e-01  6.18983e-05  1.08157e-05 
  4.17459e-01  6.17652e-05  1.09520e-05 
  4.18709e-01  5.04838e-05  1.10910e-05 
  4.19960e-01  5.91277e-05  1.12315e-05 
  4.21211e-01  5.23092e-05  1.13725e-05 
  4.22461e-01  7.95515e-05  1.15128e-05 
  4.23712e-01  6.11574e-05  1.16515e-05 
  4.24962e-01  6.17593e-05  1.17877e-05 
  4.26213e-01  7.12108e-05  1.19205e-05 
  4.27464e-01  9.06781e-05  1.20490e-05 
  4.28714e-01  7.90008e-05  1.21726e-05 
  4.29965e-01  1.01144e-04  1.22905e-05 
  4.31216e-01  8.50406e-05  1.24021e-05 
  4.32466e-01  1.02592e-04  1.25068e-05 
  4.33717e-01  1.11082e-04  1.26042e-05 
  4.34967e-01  7.61526e-05  1.26939e-05 
  4.36218e-01  8.75869e-05  1.27754e-05 
  4.37469e-01  8.03501e-05  1.28484e-05 
  4.38719e-01  1.06674e-04  1.29128e-05 
  4.39970e-01  1.09277e-04  1.29682e-05 
  4.41221e-01  1.00062e-04  1.30146e-05 
  4.42471e-01  9.96966e-05  1.30519e-05 
  4.43722e-01  1.18986e-04  1.30800e-05 
  4.44972e-01  9.18175e-05  1.30988e-05 
  4.46223e-01  1.18122e-04  1.31086e-05 
  4.47474e-01  1.16585e-04  1.31093e-05 
  4.48724e-01  1.28486e-04  1.31011e-05 
  4.49975e-01  9.75559e-05  1.30841e-05 
  4.51226e-01  1.08934e-04  1.30585e-05 
  4.52476e-01  1.03676e-04  1.30247e-05 
  4.53727e-01  1.02771e-04  1.29828e-05 
  4.54977e-01  1.14528e-04  1.29332e-05 
  4.56228e-01  8.38801e-05  1.28761e-05 
  4.57479e-01  1.28103e-04  1.28120e-05 
  4.58729e-01  9.28226e-05  1.27411e-05 
  4.59980e-01  8.63085e-05  1.26640e-05 
  4.61231e-01  1.05271e-04  1.25810e-05 
  4.62481e-01  9.94136e-05  1.24926e-05 
  4.63732e-01  1.12515e-04  1.23993e-05 
  4.64982e-01  1.05924e-04  1.23014e-05 
  4.66233e-01  1.05980e-04  1.21995e-05 
  4.67484e-01  7.95989e-05  1.20942e-05 
  4.68734e-01  9.76737e-05  1.19858e-05 
  4.69985e-01  7.93815e-05  1.18750e-05 
  4.71236e-01  7.55193e-05  1.17623e-05 
  4.72486e-01  8.26985e-05  1.16482e-05 
  4.73737e-01  6.76860e-05  1.15332e-05 
  4.74987e-01  7.43829e-05  1.14179e-05 
  4.76238e-01  9.02436e-05  1.13029e-05 
  4.77489e-01  8.25868e-05  1.11886e-05 
  4.78739e-01  6.61655e-05  1.10756e-05 
  4.79990e-01  5.12588e-05  1.09644e-05 
  4.81241e-01  4.39246e-05  1.08556e-05 
  4.82491e-01  5.82485e-05  1.07495e-05 
  4.83742e-01  7.96798e-05  1.06468e-05 
  4.84992e-01  5.81656e-05  1.05477e-05 
  4.86243e-01  6.69309e-05  1.04529e-05 
  4.87494e-01  5.72394e-05  1.03625e-05 
  4.88744e-01  5.32469e-05  1.02771e-05 
  4.89995e-01  5.48957e-05  1.01969e-05 
  4.91246e-01  5.26470e-05  1.01221e-05 
  4.92496e-01  5.05183e-05  1.00530e-05 
  4.93747e-01  3.35732e-05  9.98987e-06 
  4.94997e-01  6.44706e-05  9.93272e-06 
  4.96248e-01  5.54434e-05  9.88165e-06 
  4.97499e-01  3.69082e-05  9.83670e-06 
  4.98749e-01  4.84597e-05  9.79782e-06 
  5.00000e-01  6.01568e-05  9.76495e-06 
