# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.15321e-01  2.49107e-03  1.22586e-04 
  2.16070e-01  2.35327e-03  1.22101e-04 
  2.16820e-01  2.58833e-03  1.21620e-04 
  2.17569e-01  2.39305e-03  1.21143e-04 
  2.18318e-01  2.44180e-03  1.20671e-04 
  2.19068e-01  2.40347e-03  1.20202e-04 
  2.19817e-01  2.52677e-03  1.19738e-04 
  2.20566e-01  2.42413e-03  1.19277e-04 
  2.21316e-01  2.50502e-03  1.18820e-04 
  2.22065e-01  2.34356e-03  1.18367e-04 
  2.22815e-01  2.18151e-03  1.17918e-04 
  2.23564e-01  2.19209e-03  1.17472e-04 
  2.24313e-01  2.29774e-03  1.17030e-04 
  2.25063e-01  2.12525e-03  1.16591e-04 
  2.25812e-01  2.36551e-03  1.16156e-04 
  2.26561e-01  2.16392e-03  1.15724e-04 
  2.27311e-01  2.35682e-03  1.15295e-04 
  2.28060e-01  2.02118e-03  1.14869e-04 
  2.28810e-01  2.09215e-03  1.14447e-04 
  2.29559e-01  2.00343e-03  1.14028e-04 
  2.30308e-01  1.97186e-03  1.13612e-04 
  2.31058e-01  1.97391e-03  1.13199e-04 
  2.31807e-01  1.93120e-03  1.12789e-04 
  2.32556e-01  2.07551e-03  1.12382e-04 
  2.33306e-01  1.81769e-03  1.11978e-04 
  2.34055e-01  1.97769e-03  1.11577e-04 
  2.34805e-01  1.83473e-03  1.11179e-04 
  2.35554e-01  1.99567e-03  1.10784e-04 
  2.36303e-01  1.95731e-03  1.10392e-04 
  2.37053e-01  1.86347e-03  1.10002e-04 
  2.37802e-01  1.70554e-03  1.09615e-04 
  2.38551e-01  1.56727e-03  1.09231e-04 
  2.39301e-01  1.62803e-03  1.08850e-04 
  2.40050e-01  1.69426e-03  1.08472e-04 
  2.40799e-01  1.45544e-03  1.08096e-04 
  2.41549e-01  1.75590e-03  1.07723e-04 
  2.42298e-01  1.47270e-03  1.07353e-04 
  2.43048e-01  1.53027e-03  1.06986e-04 
  2.43797e-01  1.53186e-03  1.06622e-04 
  2.44546e-01  1.36521e-03  1.06260e-04 
  2.45296e-01  1.51148e-03  1.05901e-04 
  2.46045e-01  1.53651e-03  1.05545e-04 
  2.46794e-01  1.55556e-03  1.05191e-04 
  2.47544e-01  1.37763e-03  1.04841e-04 
  2.48293e-01  1.46910e-03  1.04493e-04 
  2.49043e-01  1.32131e-03  1.04148e-04 
  2.49792e-01  1.42351e-03  1.03806e-04 
  2.50541e-01  1.49596e-03  1.03467e-04 
  2.51291e-01  1.47240e-03  1.03130e-04 
  2.52040e-01  1.27790e-03  1.02796e-04 
  2.52789e-01  1.28374e-03  1.02465e-04 
  2.53539e-01  1.25995e-03  1.02137e-04 
  2.54288e-01  1.43297e-03  1.01812e-04 
  2.55038e-01  1.50419e-03  1.01490e-04 
  2.55787e-01  1.20936e-03  1.01170e-04 
  2.56536e-01  1.12404e-03  1.00853e-04 
  2.57286e-01  1.13888e-03  1.00540e-04 
  2.58035e-01  1.31819e-03  1.00229e-04 
  2.58784e-01  1.26722e-03  9.99204e-05 
  2.59534e-01  1.03249e-03  9.96150e-05 
  2.60283e-01  1.19883e-03  9.93125e-05 
  2.61033e-01  1.14566e-03  9.90128e-05 
  2.61782e-01  9.59110e-04  9.87159e-05 
  2.62531e-01  9.30765e-04  9.84218e-05 
  2.63281e-01  1.01872e-03  9.81305e-05 
  2.64030e-01  8.41059e-04  9.78420e-05 
  2.64779e-01  1.11725e-03  9.75563e-05 
  2.65529e-01  8.45637e-04  9.72733e-05 
  2.66278e-01  9.25525e-04  9.69931e-05 
  2.67028e-01  9.91833e-04  9.67155e-05 
  2.67777e-01  9.22972e-04  9.64407e-05 
  2.68526e-01  8.63977e-04  9.61685e-05 
  2.69276e-01  8.59959e-04  9.58991e-05 
  2.70025e-01  1.01382e-03  9.56322e-05 
  2.70774e-01  9.90960e-04  9.53679e-05 
  2.71524e-01  7.13958e-04  9.51063e-05 
  2.72273e-01  8.66367e-04  9.48472e-05 
  2.73023e-01  8.43573e-04  9.45906e-05 
  2.73772e-01  7.94305e-04  9.43365e-05 
  2.74521e-01  6.77820e-04  9.40849e-05 
  2.75271e-01  9.06492e-04  9.38358e-05 
  2.76020e-01  8.87501e-04  9.35890e-05 
  2.76769e-01  6.34766e-04  9.33447e-05 
  2.77519e-01  7.96405e-04  9.31027e-05 
  2.78268e-01  8.45144e-04  9.28630e-05 
  2.79018e-01  7.83811e-04  9.26256e-05 
  2.79767e-01  5.62582e-04  9.23904e-05 
  2.80516e-01  6.81884e-04  9.21575e-05 
  2.81266e-01  7.02552e-04  9.19268e-05 
  2.82015e-01  6.57239e-04  9.16983e-05 
  2.82764e-01  6.94925e-04  9.14718e-05 
  2.83514e-01  5.57402e-04  9.12475e-05 
  2.84263e-01  5.09189e-04  9.10253e-05 
  2.85013e-01  6.49046e-04  9.08051e-05 
  2.85762e-01  6.48991e-04  9.05869e-05 
  2.86511e-01  5.45792e-04  9.03707e-05 
  2.87261e-01  4.16305e-04  9.01565e-05 
  2.88010e-01  5.85180e-04  8.99442e-05 
  2.88759e-01  5.16114e-04  8.97338e-05 
  2.89509e-01  5.58021e-04  8.95253e-05 
  2.90258e-01  5.53548e-04  8.93186e-05 
  2.91008e-01  3.68815e-04  8.91138e-05 
  2.91757e-01  5.12702e-04  8.89107e-05 
  2.92506e-01  3.96686e-04  8.87095e-05 
  2.93256e-01  3.91449e-04  8.85100e-05 
  2.94005e-01  3.80941e-04  8.83123e-05 
  2.94754e-01  4.88517e-04  8.81163e-05 
  2.95504e-01  3.83214e-04  8.79220e-05 
  2.96253e-01  3.95125e-04  8.77295e-05 
  2.97003e-01  3.95414e-04  8.75386e-05 
  2.97752e-01  4.32057e-04  8.73493e-05 
  2.98501e-01  4.71706e-04  8.71617e-05 
  2.99251e-01  4.43557e-04  8.69758e-05 
  3.00000e-01  3.93958e-04  8.67914e-05 
