# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.82175e-01  5.08049e-04  1.13532e-03 
  1.83301e-01  1.94875e-03  1.11964e-03 
  1.84426e-01  2.48415e-03  1.10296e-03 
  1.85551e-01  2.39212e-03  1.08542e-03 
  1.86677e-01  1.49342e-03  1.06718e-03 
  1.87802e-01  5.94461e-04  1.04837e-03 
  1.88927e-01  1.93299e-03  1.02918e-03 
  1.90053e-01  2.94470e-03  1.00975e-03 
  1.91178e-01  2.46024e-03  9.90261e-04 
  1.92303e-01  1.41749e-03  9.70864e-04 
  1.93429e-01  6.47894e-04  9.51727e-04 
  1.94554e-01  7.91553e-04  9.33010e-04 
  1.95679e-01  7.40881e-04  9.14869e-04 
  1.96805e-01  2.88547e-03  8.97453e-04 
  1.97930e-01  1.72656e-04  8.80902e-04 
  1.99055e-01  5.94244e-04  8.65346e-04 
  2.00180e-01  -3.10314e-04 8.50900e-04 
  2.01306e-01  -2.08841e-04 8.37666e-04 
  2.02431e-01  3.06042e-04  8.25723e-04 
  2.03556e-01  8.02638e-04  8.15136e-04 
  2.04682e-01  -4.58430e-04 8.05943e-04 
  2.05807e-01  2.02182e-03  7.98162e-04 
  2.06932e-01  -8.03020e-04 7.91789e-04 
  2.08058e-01  9.40976e-04  7.86795e-04 
  2.09183e-01  4.16206e-04  7.83131e-04 
  2.10308e-01  -2.05492e-04 7.80730e-04 
  2.11434e-01  5.02690e-04  7.79504e-04 
  2.12559e-01  1.87150e-04  7.79353e-04 
  2.13684e-01  -4.32285e-04 7.80167e-04 
  2.14810e-01  7.12095e-04  7.81824e-04 
  2.15935e-01  7.71404e-04  7.84201e-04 
  2.17060e-01  1.73847e-03  7.87169e-04 
  2.18185e-01  8.77603e-04  7.90601e-04 
  2.19311e-01  2.06799e-03  7.94374e-04 
  2.20436e-01  -7.52643e-04 7.98369e-04 
  2.21561e-01  7.26749e-05  8.02470e-04 
  2.22687e-01  -2.52079e-04 8.06574e-04 
  2.23812e-01  -8.41281e-04 8.10581e-04 
  2.24937e-01  5.75720e-04  8.14403e-04 
  2.26063e-01  6.10533e-04  8.17961e-04 
  2.27188e-01  5.20555e-04  8.21184e-04 
  2.28313e-01  4.39292e-04  8.24011e-04 
  2.29439e-01  8.94842e-04  8.26391e-04 
  2.30564e-01  2.38988e-03  8.28282e-04 
  2.31689e-01  1.39563e-04  8.29650e-04 
  2.32815e-01  1.42664e-03  8.30469e-04 
  2.33940e-01  1.27428e-03  8.30722e-04 
  2.35065e-01  2.09226e-03  8.30401e-04 
  2.36190e-01  1.54880e-03  8.29503e-04 
  2.37316e-01  1.21502e-03  8.28032e-04 
  2.38441e-01  -2.94330e-04 8.26000e-04 
  2.39566e-01  1.31892e-03  8.23423e-04 
  2.40692e-01  9.77708e-04  8.20324e-04 
  2.41817e-01  5.13325e-04  8.16731e-04 
  2.42942e-01  7.01915e-04  8.12674e-04 
  2.44068e-01  6.01563e-04  8.08190e-04 
  2.45193e-01  7.65214e-04  8.03319e-04 
  2.46318e-01  8.89272e-04  7.98103e-04 
  2.47444e-01  -2.40130e-04 7.92588e-04 
  2.48569e-01  1.33801e-03  7.86821e-04 
  2.49694e-01  1.02660e-03  7.80850e-04 
  2.50820e-01  8.84463e-04  7.74727e-04 
  2.51945e-01  8.96404e-05  7.68500e-04 
  2.53070e-01  2.81098e-04  7.62222e-04 
  2.54195e-01  5.75839e-04  7.55942e-04 
  2.55321e-01  2.26743e-04  7.49708e-04 
  2.56446e-01  4.65114e-04  7.43568e-04 
