# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.29892e-01  9.47520e-03  2.16904e-04 
  1.30642e-01  9.52005e-03  2.15463e-04 
  1.31391e-01  9.28903e-03  2.14039e-04 
  1.32140e-01  8.67394e-03  2.12632e-04 
  1.32890e-01  8.72316e-03  2.11241e-04 
  1.33639e-01  8.87289e-03  2.09867e-04 
  1.34388e-01  8.98136e-03  2.08509e-04 
  1.35138e-01  8.80495e-03  2.07167e-04 
  1.35887e-01  8.33444e-03  2.05841e-04 
  1.36637e-01  8.47413e-03  2.04531e-04 
  1.37386e-01  8.26600e-03  2.03236e-04 
  1.38135e-01  8.20766e-03  2.01957e-04 
  1.38885e-01  8.00671e-03  2.00693e-04 
  1.39634e-01  8.26667e-03  1.99443e-04 
  1.40383e-01  8.03841e-03  1.98209e-04 
  1.41133e-01  8.10562e-03  1.96988e-04 
  1.41882e-01  8.06638e-03  1.95782e-04 
  1.42632e-01  7.47756e-03  1.94589e-04 
  1.43381e-01  8.01348e-03  1.93411e-04 
  1.44130e-01  7.91613e-03  1.92245e-04 
  1.44880e-01  7.45584e-03  1.91093e-04 
  1.45629e-01  7.59600e-03  1.89954e-04 
  1.46378e-01  7.50665e-03  1.88827e-04 
  1.47128e-01  7.51067e-03  1.87712e-04 
  1.47877e-01  7.13145e-03  1.86610e-04 
  1.48627e-01  7.22746e-03  1.85519e-04 
  1.49376e-01  7.23958e-03  1.84440e-04 
  1.50125e-01  7.56694e-03  1.83372e-04 
  1.50875e-01  6.82443e-03  1.82316e-04 
  1.51624e-01  6.87205e-03  1.81270e-04 
  1.52373e-01  6.41562e-03  1.80234e-04 
  1.53123e-01  6.89583e-03  1.79209e-04 
  1.53872e-01  6.85559e-03  1.78193e-04 
  1.54622e-01  6.65524e-03  1.77188e-04 
  1.55371e-01  6.63609e-03  1.76192e-04 
  1.56120e-01  6.28363e-03  1.75205e-04 
  1.56870e-01  6.24398e-03  1.74227e-04 
  1.57619e-01  6.10379e-03  1.73258e-04 
  1.58368e-01  6.17211e-03  1.72298e-04 
  1.59118e-01  6.48198e-03  1.71346e-04 
  1.59867e-01  6.07385e-03  1.70402e-04 
  1.60617e-01  6.26653e-03  1.69467e-04 
  1.61366e-01  6.24232e-03  1.68539e-04 
  1.62115e-01  5.78624e-03  1.67619e-04 
  1.62865e-01  5.85981e-03  1.66706e-04 
  1.63614e-01  5.79393e-03  1.65801e-04 
  1.64363e-01  5.79437e-03  1.64904e-04 
  1.65113e-01  5.69038e-03  1.64013e-04 
  1.65862e-01  5.64035e-03  1.63129e-04 
  1.66612e-01  5.66474e-03  1.62252e-04 
  1.67361e-01  5.62057e-03  1.61382e-04 
  1.68110e-01  5.44115e-03  1.60519e-04 
  1.68860e-01  5.22135e-03  1.59662e-04 
  1.69609e-01  5.35297e-03  1.58812e-04 
  1.70358e-01  5.26384e-03  1.57968e-04 
  1.71108e-01  5.02544e-03  1.57130e-04 
  1.71857e-01  5.27082e-03  1.56299e-04 
  1.72607e-01  4.70849e-03  1.55474e-04 
  1.73356e-01  5.19176e-03  1.54655e-04 
  1.74105e-01  5.02768e-03  1.53843e-04 
  1.74855e-01  4.95367e-03  1.53036e-04 
  1.75604e-01  4.67615e-03  1.52236e-04 
  1.76353e-01  4.68825e-03  1.51442e-04 
  1.77103e-01  4.72268e-03  1.50653e-04 
  1.77852e-01  4.46560e-03  1.49871e-04 
  1.78602e-01  4.58968e-03  1.49095e-04 
  1.79351e-01  4.53232e-03  1.48325e-04 
  1.80100e-01  4.30660e-03  1.47561e-04 
  1.80850e-01  4.28435e-03  1.46803e-04 
  1.81599e-01  4.25047e-03  1.46051e-04 
  1.82348e-01  4.59803e-03  1.45305e-04 
  1.83098e-01  4.61682e-03  1.44565e-04 
  1.83847e-01  4.07209e-03  1.43831e-04 
  1.84596e-01  4.33418e-03  1.43103e-04 
  1.85346e-01  4.18868e-03  1.42381e-04 
  1.86095e-01  4.18674e-03  1.41666e-04 
  1.86845e-01  3.93639e-03  1.40956e-04 
  1.87594e-01  4.02981e-03  1.40252e-04 
  1.88343e-01  4.10176e-03  1.39555e-04 
  1.89093e-01  3.59384e-03  1.38863e-04 
  1.89842e-01  3.97024e-03  1.38178e-04 
  1.90591e-01  3.88996e-03  1.37499e-04 
  1.91341e-01  3.65023e-03  1.36826e-04 
  1.92090e-01  3.80450e-03  1.36159e-04 
  1.92840e-01  3.83464e-03  1.35498e-04 
  1.93589e-01  3.73880e-03  1.34843e-04 
  1.94338e-01  3.72470e-03  1.34194e-04 
  1.95088e-01  3.53540e-03  1.33551e-04 
  1.95837e-01  3.75392e-03  1.32914e-04 
  1.96586e-01  3.61004e-03  1.32283e-04 
  1.97336e-01  3.39929e-03  1.31658e-04 
  1.98085e-01  3.36094e-03  1.31039e-04 
  1.98835e-01  3.12151e-03  1.30426e-04 
  1.99584e-01  3.36626e-03  1.29819e-04 
  2.00333e-01  3.06926e-03  1.29217e-04 
  2.01083e-01  2.90277e-03  1.28622e-04 
  2.01832e-01  3.26469e-03  1.28032e-04 
  2.02581e-01  2.88887e-03  1.27447e-04 
  2.03331e-01  2.83120e-03  1.26868e-04 
  2.04080e-01  2.89278e-03  1.26295e-04 
  2.04830e-01  3.15825e-03  1.25727e-04 
  2.05579e-01  2.71627e-03  1.25165e-04 
  2.06328e-01  2.80897e-03  1.24608e-04 
  2.07078e-01  2.86829e-03  1.24057e-04 
  2.07827e-01  2.72129e-03  1.23510e-04 
