# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.97449e-01  8.60052e-06  5.12978e-05 
  3.98699e-01  1.66116e-04  5.12181e-05 
  3.99950e-01  1.93440e-04  5.11375e-05 
  4.01201e-01  5.62517e-05  5.10559e-05 
  4.02451e-01  1.30336e-04  5.09734e-05 
  4.03702e-01  1.49211e-04  5.08900e-05 
  4.04952e-01  1.09424e-04  5.08058e-05 
  4.06203e-01  1.55112e-04  5.07208e-05 
  4.07454e-01  2.39546e-05  5.06350e-05 
  4.08704e-01  8.31425e-05  5.05486e-05 
  4.09955e-01  1.35448e-04  5.04615e-05 
  4.11206e-01  1.01344e-04  5.03739e-05 
  4.12456e-01  8.66443e-05  5.02858e-05 
  4.13707e-01  1.21110e-04  5.01973e-05 
  4.14957e-01  -3.90236e-06 5.01084e-05 
  4.16208e-01  2.21225e-07  5.00192e-05 
  4.17459e-01  2.92230e-05  4.99298e-05 
  4.18709e-01  5.48822e-05  4.98402e-05 
  4.19960e-01  7.45101e-05  4.97505e-05 
  4.21211e-01  1.10701e-04  4.96607e-05 
  4.22461e-01  3.72307e-05  4.95710e-05 
  4.23712e-01  7.00539e-05  4.94814e-05 
  4.24962e-01  7.33826e-05  4.93919e-05 
  4.26213e-01  7.26345e-05  4.93027e-05 
  4.27464e-01  7.91286e-05  4.92137e-05 
  4.28714e-01  8.59317e-05  4.91250e-05 
  4.29965e-01  -3.69878e-06 4.90366e-05 
  4.31216e-01  1.09570e-04  4.89487e-05 
  4.32466e-01  1.13592e-04  4.88612e-05 
  4.33717e-01  9.18215e-05  4.87742e-05 
  4.34967e-01  9.81550e-05  4.86878e-05 
  4.36218e-01  4.89309e-05  4.86019e-05 
  4.37469e-01  1.15888e-04  4.85166e-05 
  4.38719e-01  -4.44917e-05 4.84319e-05 
  4.39970e-01  3.00275e-05  4.83479e-05 
  4.41221e-01  1.00388e-04  4.82645e-05 
  4.42471e-01  1.21549e-04  4.81819e-05 
  4.43722e-01  8.24914e-07  4.80999e-05 
  4.44972e-01  1.21332e-05  4.80187e-05 
  4.46223e-01  1.10526e-04  4.79382e-05 
  4.47474e-01  3.51316e-05  4.78585e-05 
  4.48724e-01  2.26406e-06  4.77795e-05 
  4.49975e-01  7.22869e-05  4.77013e-05 
  4.51226e-01  7.88884e-05  4.76239e-05 
  4.52476e-01  -2.30166e-05 4.75472e-05 
  4.53727e-01  -2.39065e-05 4.74713e-05 
  4.54977e-01  1.23514e-04  4.73961e-05 
  4.56228e-01  6.28196e-05  4.73218e-05 
  4.57479e-01  4.25735e-05  4.72482e-05 
  4.58729e-01  2.72718e-05  4.71753e-05 
  4.59980e-01  4.79067e-05  4.71033e-05 
  4.61231e-01  5.42975e-05  4.70320e-05 
  4.62481e-01  8.25285e-05  4.69614e-05 
  4.63732e-01  1.06025e-04  4.68915e-05 
  4.64982e-01  7.84704e-05  4.68224e-05 
  4.66233e-01  1.80077e-05  4.67541e-05 
  4.67484e-01  7.14618e-05  4.66864e-05 
  4.68734e-01  -9.13713e-06 4.66194e-05 
  4.69985e-01  8.40369e-05  4.65531e-05 
  4.71236e-01  8.80517e-05  4.64875e-05 
  4.72486e-01  -3.04350e-06 4.64226e-05 
  4.73737e-01  6.82983e-05  4.63583e-05 
  4.74987e-01  -1.56474e-05 4.62946e-05 
  4.76238e-01  3.23707e-05  4.62316e-05 
  4.77489e-01  4.26623e-06  4.61691e-05 
  4.78739e-01  2.63396e-05  4.61073e-05 
  4.79990e-01  6.95777e-05  4.60460e-05 
  4.81241e-01  1.09464e-04  4.59853e-05 
  4.82491e-01  1.19374e-05  4.59251e-05 
  4.83742e-01  -1.65581e-05 4.58653e-05 
  4.84992e-01  8.62267e-05  4.58061e-05 
  4.86243e-01  2.49043e-05  4.57473e-05 
  4.87494e-01  -4.04074e-05 4.56890e-05 
  4.88744e-01  6.88398e-05  4.56311e-05 
  4.89995e-01  -1.61422e-05 4.55736e-05 
  4.91246e-01  5.63079e-05  4.55164e-05 
  4.92496e-01  1.09650e-05  4.54595e-05 
  4.93747e-01  2.85381e-05  4.54030e-05 
  4.94997e-01  -1.78010e-05 4.53467e-05 
  4.96248e-01  5.54940e-05  4.52907e-05 
  4.97499e-01  -3.66201e-06 4.52349e-05 
  4.98749e-01  -1.13046e-05 4.51793e-05 
  5.00000e-01  6.08900e-05  4.51239e-05 
