Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
  3.152340e+00   2.516254e+01   8.011988e+00
  3.155100e+00   3.791191e+01   8.030196e+00
  3.157860e+00   4.154400e+01   8.069156e+00
  3.160630e+00   3.225668e+01   8.096874e+00
  3.163390e+00   2.826081e+01   8.110041e+00
  3.166160e+00   2.508079e+01   8.197411e+00
  3.168920e+00   3.943118e+01   8.144766e+00
  3.171690e+00   3.349064e+01   8.237573e+00
  3.174450e+00   2.421355e+01   8.258871e+00
  3.177210e+00   3.346362e+01   8.279303e+00
  3.179980e+00   3.053228e+01   8.278295e+00
  3.182740e+00   1.542750e+01   8.259707e+00
  3.185510e+00   2.881859e+01   8.336535e+00
  3.188270e+00   3.294171e+01   8.334979e+00
  3.191040e+00   3.183223e+01   8.398992e+00
  3.193800e+00   2.246825e+01   8.370867e+00
  3.196560e+00   1.141516e+01   8.392339e+00
  3.199330e+00   4.102673e+01   8.479692e+00
  3.202090e+00   4.093648e+01   8.419973e+00
  3.204860e+00   3.781273e+01   8.476929e+00
  3.207620e+00   3.274677e+01   8.487980e+00
  3.210380e+00   4.251113e+01   8.342194e+00
  3.213150e+00   4.030714e+01   8.339441e+00
  3.215910e+00   3.798321e+01   8.176251e+00
  3.218680e+00   2.656919e+01   8.198299e+00
  3.221440e+00   3.141364e+01   8.180566e+00
  3.224210e+00   4.339036e+01   8.151048e+00
  3.226970e+00   3.750367e+01   8.159611e+00
  3.229730e+00   2.762856e+01   8.074956e+00
  3.232500e+00   1.737548e+01   8.116254e+00
  3.235260e+00   2.988748e+01   8.044541e+00
  3.238030e+00   2.563003e+01   8.060044e+00
  3.240790e+00   3.451607e+01   8.086791e+00
  3.243560e+00   3.208697e+01   8.028189e+00
  3.246320e+00   3.195123e+01   8.089519e+00
  3.249080e+00   2.887831e+01   8.002950e+00
  3.251850e+00   2.486977e+01   8.004186e+00
  3.254610e+00   4.655738e+01   8.008780e+00
  3.257380e+00   1.972428e+01   7.982443e+00
  3.260140e+00   2.711703e+01   8.032632e+00
  3.262910e+00   3.099421e+01   7.951353e+00
  3.265670e+00   2.943032e+01   7.970089e+00
  3.268430e+00   4.655847e+01   7.955407e+00
  3.271200e+00   2.273731e+01   7.960680e+00
  3.273960e+00   4.553497e+01   7.963259e+00
  3.276730e+00   3.052884e+01   7.913294e+00
  3.279490e+00   2.868966e+01   7.963622e+00
  3.282250e+00   4.033344e+01   7.916730e+00
  3.285020e+00   3.990232e+01   7.901884e+00
  3.287780e+00   2.667427e+01   7.900261e+00
  3.290550e+00   4.584181e+01   7.899411e+00
  3.293310e+00   2.913798e+01   7.886547e+00
  3.296080e+00   3.180146e+01   7.866627e+00
  3.298840e+00   3.810660e+01   7.888386e+00
  3.301600e+00   3.148706e+01   7.856781e+00
  3.304370e+00   3.029623e+01   7.862131e+00
  3.307130e+00   3.709765e+01   7.901987e+00
  3.309900e+00   3.252901e+01   7.829373e+00
  3.312660e+00   2.551444e+01   7.880435e+00
  3.315430e+00   3.239077e+01   7.826506e+00
  3.318190e+00   2.682124e+01   7.902128e+00
  3.320950e+00   3.517439e+01   7.812587e+00
  3.323720e+00   4.791718e+01   7.819506e+00
  3.326480e+00   2.588827e+01   7.852710e+00
  3.329250e+00   3.894063e+01   7.802453e+00
  3.332010e+00   2.539059e+01   7.842965e+00
  3.334780e+00   4.662950e+01   7.802733e+00
  3.337540e+00   2.917892e+01   7.834198e+00
  3.340300e+00   4.433184e+01   7.837193e+00
  3.343070e+00   3.525801e+01   7.799230e+00
  3.345830e+00   4.379875e+01   7.851802e+00
  3.348600e+00   2.737434e+01   7.796463e+00
  3.351360e+00   1.425408e+01   7.831791e+00
  3.354120e+00   4.721835e+01   7.842177e+00
  3.356890e+00   2.951838e+01   7.739957e+00
  3.359650e+00   3.452094e+01   7.846793e+00
  3.362420e+00   3.046955e+01   7.778766e+00
  3.365180e+00   3.650506e+01   7.828519e+00
  3.367950e+00   2.766641e+01   7.777583e+00
  3.370710e+00   3.562239e+01   7.750170e+00
  3.373470e+00   4.616887e+01   7.813056e+00
  3.376240e+00   4.340164e+01   7.755084e+00
  3.379000e+00   4.524529e+01   7.808272e+00
  3.381770e+00   3.272020e+01   7.728266e+00
  3.384530e+00   3.666198e+01   7.789901e+00
  3.387300e+00   3.526490e+01   7.758358e+00
  3.390060e+00   3.665682e+01   7.706562e+00
  3.392820e+00   4.482899e+01   7.786021e+00
  3.395590e+00   4.051293e+01   7.705229e+00
  3.398350e+00   2.488739e+01   7.754198e+00
  3.401120e+00   3.164714e+01   7.760460e+00
  3.403880e+00   2.523528e+01   7.682999e+00
  3.406650e+00   2.956301e+01   7.762923e+00
  3.409410e+00   3.035181e+01   7.680094e+00
  3.412170e+00   4.150457e+01   7.762616e+00
  3.414940e+00   3.511798e+01   7.687763e+00
  3.417700e+00   4.119696e+01   7.701716e+00
  3.420470e+00   3.212900e+01   7.733679e+00
  3.423230e+00   2.967197e+01   7.659430e+00
  3.425990e+00   4.075545e+01   7.705363e+00
  3.428760e+00   3.742649e+01   7.662600e+00
  3.431520e+00   4.903595e+01   7.733296e+00
  3.434290e+00   2.029271e+01   7.694725e+00
  3.437050e+00   3.192950e+01   7.649155e+00
  3.439820e+00   3.362143e+01   7.665391e+00
  3.442580e+00   2.529026e+01   7.641497e+00
  3.445340e+00   2.357590e+01   7.667556e+00
  3.448110e+00   3.036037e+01   7.684486e+00
  3.450870e+00   4.598652e+01   7.631379e+00
  3.453640e+00   2.446896e+01   7.664683e+00
  3.456400e+00   3.292338e+01   7.600054e+00
  3.459170e+00   3.206533e+01   7.675044e+00
  3.461930e+00   3.494389e+01   7.617332e+00
  3.464690e+00   3.600834e+01   7.635456e+00
  3.467460e+00   4.061606e+01   7.661204e+00
  3.470220e+00   4.749948e+01   7.618896e+00
  3.472990e+00   2.185270e+01   7.638438e+00
  3.475750e+00   2.932770e+01   7.612245e+00
  3.478520e+00   3.957081e+01   7.638923e+00
  3.481280e+00   2.188512e+01   7.649322e+00
  3.484040e+00   3.360527e+01   7.618195e+00
  3.486810e+00   4.101436e+01   7.655655e+00
  3.489570e+00   3.108159e+01   7.591327e+00
  3.492340e+00   2.006420e+01   7.652950e+00
  3.495100e+00   3.994782e+01   7.628293e+00
  3.497860e+00   3.133909e+01   7.626296e+00
  3.500630e+00   2.081181e+01   7.651257e+00
  3.503390e+00   3.468114e+01   7.613509e+00
  3.506160e+00   3.727436e+01   7.656335e+00
  3.508920e+00   3.981524e+01   7.569082e+00
  3.511690e+00   3.279329e+01   7.649804e+00
  3.514450e+00   3.132218e+01   7.633037e+00
  3.517210e+00   3.022830e+01   7.613003e+00
  3.519980e+00   5.220862e+01   7.648365e+00
  3.522740e+00   3.285237e+01   7.590156e+00
  3.525510e+00   3.302176e+01   7.612340e+00
  3.528270e+00   2.922869e+01   7.596655e+00
  3.531040e+00   3.521158e+01   7.623601e+00
  3.533800e+00   4.757868e+01   7.641665e+00
  3.536560e+00   4.528715e+01   7.610702e+00
  3.539330e+00   2.644317e+01   7.633925e+00
  3.542090e+00   3.585970e+01   7.581840e+00
  3.544860e+00   3.334273e+01   7.638034e+00
  3.547620e+00   3.418447e+01   7.641636e+00
  3.550390e+00   3.413778e+01   7.587528e+00
  3.553150e+00   3.222241e+01   7.652188e+00
  3.555910e+00   2.714429e+01   7.565725e+00
  3.558680e+00   3.548947e+01   7.651392e+00
  3.561440e+00   4.193578e+01   7.602395e+00
  3.564210e+00   3.913836e+01   7.621480e+00
  3.566970e+00   1.065401e+01   7.627577e+00
  3.569730e+00   2.672522e+01   7.602275e+00
  3.572500e+00   2.995317e+01   7.621914e+00
  3.575260e+00   3.114237e+01   7.585630e+00
  3.578030e+00   2.964299e+01   7.636340e+00
  3.580790e+00   3.039102e+01   7.624536e+00
  3.583560e+00   2.551178e+01   7.610143e+00
  3.586320e+00   3.082792e+01   7.647084e+00
  3.589080e+00   2.771888e+01   7.571550e+00
  3.591850e+00   3.047388e+01   7.626641e+00
  3.594610e+00   3.201058e+01   7.624125e+00
  3.597380e+00   4.171057e+01   7.595381e+00
  3.600140e+00   3.222325e+01   7.662791e+00
  3.602910e+00   4.345061e+01   7.572552e+00
  3.605670e+00   3.425315e+01   7.637378e+00
  3.608430e+00   3.157304e+01   7.607526e+00
  3.611200e+00   3.368746e+01   7.622628e+00
  3.613960e+00   2.918884e+01   7.626011e+00
  3.616730e+00   2.434514e+01   7.577867e+00
  3.619490e+00   1.911734e+01   7.641838e+00
  3.622260e+00   3.080797e+01   7.610634e+00
  3.625020e+00   2.957240e+01   7.618488e+00
  3.627780e+00   2.529599e+01   7.604361e+00
  3.630550e+00   3.495840e+01   7.602738e+00
  3.633310e+00   2.942023e+01   7.620077e+00
  3.636080e+00   3.180936e+01   7.597467e+00
  3.638840e+00   3.383615e+01   7.597919e+00
  3.641600e+00   2.745743e+01   7.611400e+00
  3.644370e+00   3.475566e+01   7.558847e+00
  3.647130e+00   2.985049e+01   7.620456e+00
  3.649900e+00   3.356770e+01   7.588796e+00
  3.652660e+00   3.577763e+01   7.608903e+00
  3.655430e+00   3.513995e+01   7.613011e+00
  3.658190e+00   3.986345e+01   7.578843e+00
  3.660950e+00   2.300865e+01   7.598470e+00
  3.663720e+00   2.058237e+01   7.560853e+00
  3.666480e+00   2.543612e+01   7.603652e+00
  3.669250e+00   4.865553e+01   7.621685e+00
  3.672010e+00   3.506110e+01   7.585767e+00
  3.674780e+00   4.564841e+01   7.610473e+00
  3.677540e+00   3.849657e+01   7.580444e+00
  3.680300e+00   2.742154e+01   7.611568e+00
  3.683070e+00   3.974071e+01   7.616984e+00
  3.685830e+00   3.797816e+01   7.581271e+00
  3.688600e+00   2.555004e+01   7.641369e+00
  3.691360e+00   2.923356e+01   7.580199e+00
  3.694130e+00   2.436796e+01   7.610553e+00
  3.696890e+00   4.276063e+01   7.610668e+00
  3.699650e+00   2.988139e+01   7.616671e+00
  3.702420e+00   3.639030e+01   7.620245e+00
  3.705180e+00   2.853797e+01   7.618682e+00
  3.707950e+00   3.093911e+01   7.609295e+00
  3.710710e+00   2.279137e+01   7.610322e+00
  3.713470e+00   2.617998e+01   7.614444e+00
  3.716240e+00   3.551304e+01   7.609062e+00
  3.719000e+00   3.619362e+01   7.627360e+00
  3.721770e+00   3.345336e+01   7.597957e+00
  3.724530e+00   4.173039e+01   7.631945e+00
  3.727300e+00   2.996061e+01   7.609438e+00
  3.730060e+00   3.513955e+01   7.590971e+00
  3.732820e+00   3.075974e+01   7.625520e+00
  3.735590e+00   3.838599e+01   7.705595e+00
  3.738350e+00   2.794223e+01   7.836532e+00
  3.741120e+00   3.948950e+01   7.842116e+00
  3.743880e+00   1.900871e+01   7.874436e+00
  3.746650e+00   1.681955e+01   7.950368e+00
  3.749410e+00   4.186646e+01   7.898980e+00
  3.752170e+00   3.303286e+01   8.038274e+00
  3.754940e+00   4.309086e+01   7.998393e+00
  3.757700e+00   4.451299e+01   8.048309e+00
  3.760470e+00   3.375870e+01   8.072244e+00
  3.763230e+00   3.654631e+01   8.032148e+00
  3.766000e+00   2.707426e+01   8.124262e+00
  3.768760e+00   2.575744e+01   8.067472e+00
  3.771520e+00   2.338421e+01   8.168536e+00
  3.774290e+00   4.307978e+01   8.187350e+00
  3.777050e+00   3.358792e+01   8.167788e+00
  3.779820e+00   3.629261e+01   8.227939e+00
  3.782580e+00   2.398316e+01   8.188604e+00
  3.785350e+00   2.889799e+01   8.272119e+00
  3.788110e+00   2.888564e+01   8.310011e+00
  3.790870e+00   3.853171e+01   8.239757e+00
  3.793640e+00   3.229694e+01   8.394211e+00
  3.796400e+00   3.817306e+01   8.114158e+00
  3.799170e+00   4.173690e+01   8.158823e+00
  3.801930e+00   3.801279e+01   8.068183e+00
  3.804690e+00   3.414444e+01   8.018102e+00
  3.807460e+00   3.577525e+01   8.050704e+00
  3.810220e+00   2.832173e+01   7.998939e+00
  3.812990e+00   3.188075e+01   8.019390e+00
  3.815750e+00   3.577099e+01   7.916405e+00
  3.818520e+00   2.431439e+01   7.972848e+00
  3.821280e+00   2.869730e+01   7.971706e+00
  3.824040e+00   1.966660e+01   7.923017e+00
  3.826810e+00   3.618994e+01   7.965058e+00
  3.829570e+00   4.462353e+01   7.895429e+00
  3.832340e+00   3.671127e+01   7.943590e+00
  3.835100e+00   2.448790e+01   7.920147e+00
  3.837870e+00   1.861460e+01   7.861714e+00
  3.840630e+00   4.255025e+01   7.959519e+00
  3.843390e+00   4.005802e+01   7.831274e+00
  3.846160e+00   3.552059e+01   7.915906e+00
  3.848920e+00   4.428697e+01   7.837086e+00
  3.851690e+00   3.057320e+01   7.867049e+00
  3.854450e+00   3.774154e+01   7.868775e+00
  3.857220e+00   2.605818e+01   7.827637e+00
  3.859980e+00   2.031963e+01   7.868912e+00
  3.862740e+00   3.174315e+01   7.800959e+00
  3.865510e+00   3.417604e+01   7.811933e+00
  3.868270e+00   2.183685e+01   7.842599e+00
  3.871040e+00   3.260456e+01   7.793170e+00
  3.873800e+00   2.471204e+01   7.842553e+00
  3.876560e+00   3.556850e+01   7.791087e+00
  3.879330e+00   4.051086e+01   7.809827e+00
  3.882090e+00   4.530465e+01   7.796005e+00
  3.884860e+00   5.088822e+01   7.783556e+00
  3.887620e+00   3.872439e+01   7.812798e+00
  3.890390e+00   3.450881e+01   7.750870e+00
  3.893150e+00   2.278652e+01   7.812680e+00
  3.895910e+00   4.036502e+01   7.724709e+00
  3.898680e+00   2.686146e+01   7.764657e+00
  3.901440e+00   3.014215e+01   7.764716e+00
  3.904210e+00   4.119028e+01   7.733149e+00
  3.906970e+00   3.584358e+01   7.786629e+00
  3.909740e+00   3.793008e+01   7.709352e+00
  3.912500e+00   4.535600e+01   7.771957e+00
  3.915260e+00   3.337974e+01   7.744258e+00
  3.918030e+00   3.924102e+01   7.723500e+00
  3.920790e+00   4.797034e+01   7.755127e+00
  3.923560e+00   1.809315e+01   7.724492e+00
  3.926320e+00   3.068264e+01   7.792085e+00
  3.929090e+00   2.876332e+01   7.700766e+00
  3.931850e+00   4.050111e+01   7.750029e+00
  3.934610e+00   3.032183e+01   7.771934e+00
  3.937380e+00   3.806821e+01   7.723404e+00
  3.940140e+00   4.377233e+01   7.805622e+00
  3.942910e+00   3.051834e+01   7.733972e+00
  3.945670e+00   3.783233e+01   7.779251e+00
  3.948430e+00   2.806416e+01   7.776932e+00
  3.951200e+00   3.385535e+01   7.757355e+00
  3.953960e+00   3.034898e+01   7.794975e+00
  3.956730e+00   5.269053e+01   7.755393e+00
  3.959490e+00   2.884691e+01   7.817613e+00
  3.962260e+00   4.021552e+01   7.758425e+00
  3.965020e+00   2.955075e+01   7.791529e+00
  3.967780e+00   3.774920e+01   7.795027e+00
  3.970550e+00   2.911441e+01   7.757475e+00
  3.973310e+00   2.594586e+01   7.810540e+00
  3.976080e+00   2.428867e+01   7.754815e+00
  3.978840e+00   3.508333e+01   7.794251e+00
  3.981610e+00   3.051089e+01   7.822174e+00
  3.984370e+00   3.959831e+01   7.763082e+00
  3.987130e+00   3.105842e+01   7.829244e+00
  3.989900e+00   1.335609e+01   7.767157e+00
  3.992660e+00   3.682875e+01   7.822030e+00
  3.995430e+00   3.506906e+01   7.783185e+00
  3.998190e+00   3.798043e+01   7.790441e+00
  4.000960e+00   4.071140e+01   7.813433e+00
  4.003720e+00   2.448968e+01   7.773738e+00
  4.006480e+00   3.373034e+01   7.821170e+00
  4.009250e+00   4.417719e+01   7.799842e+00
  4.012010e+00   4.207043e+01   7.813552e+00
  4.014780e+00   3.324886e+01   7.829216e+00
  4.017540e+00   2.724238e+01   7.783912e+00
  4.020300e+00   4.609394e+01   7.828178e+00
  4.023070e+00   2.827717e+01   7.785324e+00
  4.025830e+00   2.657257e+01   7.817448e+00
  4.028600e+00   2.690447e+01   7.847524e+00
  4.031360e+00   2.215945e+01   7.777852e+00
  4.034130e+00   3.479658e+01   7.827796e+00
  4.036890e+00   4.912690e+01   7.808394e+00
  4.039650e+00   4.308306e+01   7.836073e+00
  4.042420e+00   2.827673e+01   7.801083e+00
  4.045180e+00   3.523575e+01   7.834514e+00
  4.047950e+00   2.419587e+01   7.834210e+00
  4.050710e+00   3.085230e+01   7.811513e+00
  4.053480e+00   3.113876e+01   7.836133e+00
  4.056240e+00   3.340732e+01   7.813641e+00
  4.059000e+00   4.239474e+01   7.875011e+00
  4.061770e+00   3.715694e+01   7.818161e+00
  4.064530e+00   3.420843e+01   7.821375e+00
  4.067300e+00   4.249270e+01   7.854268e+00
  4.070060e+00   4.476393e+01   7.799256e+00
  4.072830e+00   3.016093e+01   7.876485e+00
  4.075590e+00   3.065825e+01   7.818403e+00
  4.078350e+00   2.758762e+01   7.845148e+00
  4.081120e+00   3.977943e+01   7.854740e+00
  4.083880e+00   4.526348e+01   7.786958e+00
  4.086650e+00   4.326284e+01   7.860370e+00
  4.089410e+00   1.623490e+01   7.789493e+00
  4.092170e+00   2.861128e+01   7.844891e+00
  4.094940e+00   3.046944e+01   7.811942e+00
  4.097700e+00   3.932118e+01   7.806977e+00
  4.100470e+00   5.549137e+01   7.873221e+00
  4.103230e+00   3.593378e+01   7.783194e+00
  4.106000e+00   5.142060e+01   7.841552e+00
  4.108760e+00   2.891383e+01   7.815271e+00
  4.111520e+00   2.345655e+01   7.791282e+00
  4.114290e+00   2.580537e+01   7.844684e+00
  4.117050e+00   4.599822e+01   7.777936e+00
  4.119820e+00   3.723315e+01   7.844953e+00
  4.122580e+00   4.620571e+01   7.806545e+00
  4.125350e+00   3.081796e+01   7.827579e+00
  4.128110e+00   2.468294e+01   7.843144e+00
  4.130870e+00   1.907638e+01   7.783141e+00
  4.133640e+00   3.114610e+01   7.864037e+00
  4.136400e+00   2.320740e+01   7.792490e+00
  4.139170e+00   3.436099e+01   7.836843e+00
  4.141930e+00   3.797824e+01   7.823424e+00
  4.144700e+00   3.854075e+01   7.789151e+00
  4.147460e+00   3.705063e+01   7.872535e+00
  4.150220e+00   3.184911e+01   7.778071e+00
  4.152990e+00   2.950162e+01   7.802012e+00
  4.155750e+00   2.356113e+01   7.767700e+00
  4.158520e+00   2.263262e+01   7.787449e+00
  4.161280e+00   3.122563e+01   7.823579e+00
  4.164040e+00   2.604605e+01   7.759852e+00
  4.166810e+00   3.921904e+01   7.803001e+00
  4.169570e+00   4.244747e+01   7.778045e+00
  4.172340e+00   4.102509e+01   7.789607e+00
  4.175100e+00   2.308770e+01   7.793939e+00
  4.177870e+00   3.292081e+01   7.781004e+00
  4.180630e+00   3.101383e+01   7.803171e+00
  4.183390e+00   3.321804e+01   7.782608e+00
  4.186160e+00   2.888890e+01   7.806456e+00
  4.188920e+00   3.038696e+01   7.793142e+00
  4.191690e+00   2.223739e+01   7.775805e+00
  4.194450e+00   4.346797e+01   7.823251e+00
  4.197220e+00   2.893980e+01   7.771297e+00
  4.199980e+00   3.444088e+01   7.822787e+00
  4.202740e+00   2.143623e+01   7.792335e+00
  4.205510e+00   1.871671e+01   7.812661e+00
  4.208270e+00   3.705631e+01   7.821750e+00
  4.211040e+00   1.948725e+01   7.807724e+00
  4.213800e+00   3.558150e+01   7.864983e+00
  4.216570e+00   3.048170e+01   7.808267e+00
  4.219330e+00   3.250642e+01   7.859498e+00
  4.222090e+00   3.679395e+01   7.829166e+00
  4.224860e+00   1.770606e+01   7.791539e+00
  4.227620e+00   3.539180e+01   7.856330e+00
  4.230390e+00   3.290058e+01   7.811187e+00
  4.233150e+00   1.964467e+01   7.877907e+00
  4.235910e+00   2.959700e+01   7.811550e+00
  4.238680e+00   2.978028e+01   7.853888e+00
  4.241440e+00   3.817474e+01   7.849886e+00
  4.244210e+00   4.334506e+01   7.849516e+00
  4.246970e+00   4.912057e+01   7.863989e+00
  4.249740e+00   2.736923e+01   7.818975e+00
  4.252500e+00   3.547731e+01   7.872883e+00
  4.255260e+00   3.317185e+01   7.861423e+00
  4.258030e+00   4.317544e+01   7.834956e+00
  4.260790e+00   3.208961e+01   7.876450e+00
  4.263560e+00   2.837194e+01   7.810430e+00
  4.266320e+00   3.407676e+01   7.905761e+00
  4.269090e+00   4.029129e+01   7.843357e+00
  4.271850e+00   3.860183e+01   7.846425e+00
  4.274610e+00   2.641132e+01   7.855451e+00
  4.277380e+00   4.789778e+01   7.860679e+00
  4.280140e+00   4.159304e+01   7.901753e+00
  4.282910e+00   2.991771e+01   7.831959e+00
  4.285670e+00   1.729770e+01   7.872670e+00
  4.288440e+00   4.628326e+01   7.892293e+00
  4.291200e+00   4.353739e+01   7.839406e+00
  4.293960e+00   6.006316e+01   7.893473e+00
  4.296730e+00   3.527058e+01   7.824647e+00
  4.299490e+00   5.561207e+01   7.915279e+00
  4.302260e+00   3.468840e+01   7.897304e+00
  4.305020e+00   3.337235e+01   7.839548e+00
  4.307780e+00   3.069519e+01   7.882660e+00
  4.310550e+00   4.271378e+01   7.844367e+00
  4.313310e+00   3.553333e+01   7.915577e+00
  4.316080e+00   3.280967e+01   7.838071e+00
  4.318840e+00   2.714287e+01   7.881282e+00
  4.321610e+00   4.218560e+01   8.055201e+00
  4.324370e+00   2.780484e+01   8.092364e+00
  4.327130e+00   4.173025e+01   8.215224e+00
  4.329900e+00   4.678365e+01   8.192117e+00
  4.332660e+00   3.739924e+01   8.285986e+00
  4.335430e+00   3.635768e+01   8.379850e+00
  4.338190e+00   4.118467e+01   8.332251e+00
  4.340960e+00   3.437300e+01   8.442738e+00
  4.343720e+00   2.322556e+01   8.355390e+00
  4.346480e+00   4.319917e+01   8.514315e+00
  4.349250e+00   4.640502e+01   8.516611e+00
  4.352010e+00   3.321520e+01   8.505506e+00
  4.354780e+00   4.139886e+01   8.607915e+00
  4.357540e+00   2.050593e+01   8.521687e+00
  4.360310e+00   2.309819e+01   8.687731e+00
  4.363070e+00   3.593971e+01   8.609847e+00
  4.365830e+00   3.550115e+01   8.687821e+00
  4.368600e+00   3.489433e+01   8.733135e+00
  4.371360e+00   2.927257e+01   8.726327e+00
  4.374130e+00   4.262473e+01   8.839776e+00
  4.376890e+00   3.199984e+01   8.720638e+00
  4.379650e+00   3.934913e+01   8.845516e+00
  4.382420e+00   3.852366e+01   8.668526e+00
  4.385180e+00   2.824667e+01   8.559875e+00
  4.387950e+00   2.266350e+01   8.530153e+00
  4.390710e+00   2.485303e+01   8.431301e+00
  4.393480e+00   3.107790e+01   8.472092e+00
  4.396240e+00   3.632694e+01   8.416102e+00
  4.399000e+00   1.063263e+01   8.379937e+00
  4.401770e+00   4.012677e+01   8.384780e+00
  4.404530e+00   2.791348e+01   8.380625e+00
  4.407300e+00   2.558474e+01   8.413644e+00
  4.410060e+00   3.829738e+01   8.304900e+00
  4.412830e+00   5.497012e+01   8.362288e+00
  4.415590e+00   3.937943e+01   8.337555e+00
  4.418350e+00   3.208786e+01   8.322926e+00
  4.421120e+00   4.046130e+01   8.333005e+00
  4.423880e+00   3.668184e+01   8.253884e+00
  4.426650e+00   2.848017e+01   8.284660e+00
  4.429410e+00   3.002963e+01   8.268269e+00
  4.432180e+00   2.880083e+01   8.294085e+00
  4.434940e+00   3.856305e+01   8.287592e+00
  4.437700e+00   4.426761e+01   8.281956e+00
  4.440470e+00   3.550760e+01   8.308958e+00
  4.443230e+00   5.345733e+01   8.261233e+00
  4.446000e+00   3.908421e+01   8.270421e+00
  4.448760e+00   1.838980e+01   8.251144e+00
  4.451530e+00   2.801235e+01   8.277798e+00
  4.454290e+00   3.143190e+01   8.285171e+00
  4.457050e+00   3.162054e+01   8.222638e+00
  4.459820e+00   2.698606e+01   8.224249e+00
  4.462580e+00   3.743880e+01   8.229163e+00
  4.465350e+00   4.158497e+01   8.245719e+00
  4.468110e+00   4.527442e+01   8.229217e+00
  4.470870e+00   4.857213e+01   8.188356e+00
  4.473640e+00   3.707139e+01   8.217775e+00
  4.476400e+00   2.664983e+01   8.200520e+00
  4.479170e+00   3.922215e+01   8.172894e+00
  4.481930e+00   3.542339e+01   8.201676e+00
  4.484700e+00   4.179574e+01   8.167763e+00
  4.487460e+00   3.330476e+01   8.209050e+00
  4.490220e+00   3.473353e+01   8.183611e+00
  4.492990e+00   3.371061e+01   8.170802e+00
  4.495750e+00   2.719738e+01   8.156491e+00
  4.498520e+00   2.455286e+01   8.140208e+00
  4.501280e+00   3.564466e+01   8.194497e+00
  4.504050e+00   3.165702e+01   8.130454e+00
  4.506810e+00   2.234627e+01   8.160045e+00
  4.509570e+00   4.053276e+01   8.144112e+00
  4.512340e+00   4.296012e+01   8.147147e+00
  4.515100e+00   4.116332e+01   8.153104e+00
  4.517870e+00   1.297328e+01   8.124743e+00
  4.520630e+00   3.636639e+01   8.159651e+00
  4.523400e+00   3.178667e+01   8.165973e+00
  4.526160e+00   4.524225e+01   8.127722e+00
  4.528920e+00   3.596972e+01   8.120229e+00
  4.531690e+00   1.904384e+01   8.162940e+00
  4.534450e+00   3.121865e+01   8.138633e+00
  4.537220e+00   3.106257e+01   8.151248e+00
  4.539980e+00   3.995559e+01   8.126537e+00
  4.542740e+00   3.632577e+01   8.135261e+00
  4.545510e+00   4.333162e+01   8.165080e+00
  4.548270e+00   3.220720e+01   8.143873e+00
  4.551040e+00   3.349081e+01   8.150431e+00
  4.553800e+00   4.790924e+01   8.143435e+00
  4.556570e+00   3.508444e+01   8.122134e+00
  4.559330e+00   2.484875e+01   8.162013e+00
  4.562090e+00   3.495175e+01   8.099641e+00
  4.564860e+00   3.730459e+01   8.145904e+00
  4.567620e+00   3.148954e+01   8.162551e+00
  4.570390e+00   3.274125e+01   8.128373e+00
  4.573150e+00   3.293610e+01   8.162137e+00
  4.575920e+00   3.204697e+01   8.094017e+00
  4.578680e+00   2.740699e+01   8.152445e+00
  4.581440e+00   4.982718e+01   8.163790e+00
  4.584210e+00   3.237676e+01   8.115211e+00
  4.586970e+00   4.521695e+01   8.159411e+00
  4.589740e+00   3.112631e+01   8.086436e+00
  4.592500e+00   3.560577e+01   8.175983e+00
  4.595270e+00   3.706076e+01   8.130108e+00
  4.598030e+00   3.513908e+01   8.134195e+00
  4.600790e+00   3.641334e+01   8.173039e+00
  4.603560e+00   3.035804e+01   8.101850e+00
  4.606320e+00   2.793352e+01   8.166615e+00
  4.609090e+00   3.685297e+01   8.119828e+00
  4.611850e+00   3.576943e+01   8.143513e+00
  4.614610e+00   3.089475e+01   8.179050e+00
  4.617380e+00   3.886716e+01   8.112611e+00
  4.620140e+00   3.762548e+01   8.165589e+00
  4.622910e+00   4.009231e+01   8.126763e+00
  4.625670e+00   2.307117e+01   8.142748e+00
  4.628440e+00   2.485644e+01   8.146518e+00
  4.631200e+00   4.275358e+01   8.125659e+00
  4.633960e+00   4.054396e+01   8.164029e+00
  4.636730e+00   4.896511e+01   8.116653e+00
  4.639490e+00   3.308900e+01   8.179110e+00
  4.642260e+00   5.443329e+01   8.184058e+00
  4.645020e+00   3.368518e+01   8.142397e+00
  4.647790e+00   4.472218e+01   8.160131e+00
  4.650550e+00   3.350851e+01   8.125735e+00
  4.653310e+00   3.179196e+01   8.177314e+00
  4.656080e+00   2.915503e+01   8.128791e+00
  4.658840e+00   2.965860e+01   8.147005e+00
  4.661610e+00   3.748582e+01   8.163034e+00
  4.664370e+00   3.377702e+01   8.160152e+00
  4.667140e+00   3.602282e+01   8.142841e+00
  4.669900e+00   2.533187e+01   8.136731e+00
  4.672660e+00   2.277135e+01   8.145252e+00
  4.675430e+00   5.031319e+01   8.170709e+00
  4.678190e+00   3.465122e+01   8.158852e+00
  4.680960e+00   3.065536e+01   8.153137e+00
  4.683720e+00   4.200875e+01   8.123528e+00
  4.686480e+00   5.295469e+01   8.176169e+00
  4.689250e+00   3.458780e+01   8.124875e+00
  4.692010e+00   3.874058e+01   8.144608e+00
